student_id,course_id,semestre_cursado,anio_cursado,nota,aprobado,num_intentos
UTP-0269,6,4,2025,87.6,True,2
UTP-0269,7,2,2024,60.4,False,1
UTP-0269,8,3,2024,50.2,False,1
UTP-0269,9,1,2023,48.5,False,1
UTP-0269,10,1,2023,75.5,True,2
UTP-0269,11,2,2024,70.2,True,2
UTP-0269,12,3,2024,76.5,True,2
UTP-0269,13,2,2024,81.6,True,2
UTP-0269,14,1,2023,49.8,False,1
UTP-0269,16,1,2023,82.5,True,2
UTP-0269,17,2,2024,58.4,False,1
UTP-0273,1,1,2021,74.7,True,2
UTP-0273,2,2,2022,39.3,False,1
UTP-0273,3,3,2022,58.3,False,1
UTP-0273,4,4,2023,24.6,False,1
UTP-0273,5,3,2022,77.7,True,2
UTP-0273,6,4,2023,48.1,False,1
UTP-0273,7,2,2022,51.7,False,1
UTP-0273,8,3,2022,45.5,False,1
UTP-0273,9,1,2021,59.0,False,1
UTP-0273,10,1,2021,51.8,False,1
UTP-0273,11,2,2022,46.1,False,1
UTP-0273,12,3,2022,74.1,True,2
UTP-0273,13,2,2022,72.8,True,2
UTP-0273,14,1,2021,56.6,False,1
UTP-0273,15,8,2025,89.7,True,2
UTP-0273,51,2,2022,41.6,False,1
UTP-0273,52,4,2023,49.6,False,1
UTP-0273,53,5,2023,45.2,False,1
UTP-0273,54,6,2024,48.8,False,1
UTP-0273,55,7,2024,70.1,True,2
UTP-0101,1,1,2023,72.7,True,2
UTP-0101,2,2,2024,75.7,True,2
UTP-0101,3,3,2024,78.7,True,1
UTP-0101,4,4,2025,77.6,True,2
UTP-0101,5,3,2024,72.4,True,1
UTP-0101,6,4,2025,74.8,True,1
UTP-0101,7,2,2024,78.8,True,2
UTP-0101,8,3,2024,78.7,True,1
UTP-0101,9,1,2023,71.3,True,1
UTP-0101,10,1,2023,79.7,True,1
UTP-0101,11,2,2024,87.0,True,1
UTP-0101,12,3,2024,71.6,True,1
UTP-0101,13,2,2024,90.3,True,1
UTP-0101,14,1,2023,75.9,True,2
UTP-0101,31,2,2024,85.9,True,1
UTP-0101,32,3,2024,83.9,True,2
UTP-0260,1,1,2024,77.5,True,2
UTP-0260,2,2,2025,41.6,False,1
UTP-0260,3,3,2025,53.1,False,1
UTP-0260,5,3,2025,73.1,True,2
UTP-0260,7,2,2025,51.9,False,1
UTP-0260,8,3,2025,55.7,False,1
UTP-0260,9,1,2024,76.6,True,2
UTP-0260,10,1,2024,88.2,True,2
UTP-0260,11,2,2025,69.2,False,1
UTP-0260,12,3,2025,58.0,False,1
UTP-0260,13,2,2025,78.1,True,2
UTP-0260,14,1,2024,81.1,True,1
UTP-0256,1,1,2024,53.6,False,1
UTP-0256,2,2,2025,87.1,True,2
UTP-0256,3,3,2025,52.5,False,1
UTP-0256,5,3,2025,59.5,False,1
UTP-0256,7,2,2025,63.0,False,1
UTP-0256,8,3,2025,81.3,True,2
UTP-0256,9,1,2024,71.3,True,2
UTP-0256,10,1,2024,77.4,True,2
UTP-0256,11,2,2025,83.4,True,2
UTP-0256,12,3,2025,67.2,False,1
UTP-0256,13,2,2025,71.6,True,1
UTP-0256,14,1,2024,70.0,True,2
UTP-0172,1,1,2022,77.4,True,1
UTP-0172,2,2,2023,80.6,True,1
UTP-0172,3,3,2023,70.5,True,1
UTP-0172,4,4,2024,65.0,False,1
UTP-0172,5,3,2023,76.2,True,2
UTP-0172,6,4,2024,51.4,False,1
UTP-0172,7,2,2023,70.6,True,1
UTP-0172,8,3,2023,74.2,True,2
UTP-0172,9,1,2022,88.2,True,2
UTP-0172,10,1,2022,79.4,True,1
UTP-0172,11,2,2023,77.0,True,1
UTP-0172,12,3,2023,86.5,True,1
UTP-0172,13,2,2023,78.1,True,1
UTP-0172,14,1,2022,71.5,True,1
UTP-0172,51,2,2023,80.4,True,1
UTP-0172,52,4,2024,80.1,True,2
UTP-0172,53,5,2024,76.7,True,1
UTP-0172,54,6,2025,74.9,True,2
UTP-0172,55,7,2025,72.3,True,1
UTP-0099,1,1,2021,79.5,True,1
UTP-0099,2,2,2022,73.9,True,1
UTP-0099,3,3,2022,77.6,True,1
UTP-0099,4,4,2023,84.4,True,2
UTP-0099,5,3,2022,71.1,True,2
UTP-0099,6,4,2023,75.3,True,1
UTP-0099,7,2,2022,80.1,True,1
UTP-0099,8,3,2022,71.4,True,1
UTP-0099,9,1,2021,76.8,True,1
UTP-0099,10,1,2021,91.7,True,1
UTP-0099,11,2,2022,78.1,True,1
UTP-0099,12,3,2022,71.4,True,1
UTP-0099,13,2,2022,82.5,True,1
UTP-0099,14,1,2021,79.9,True,1
UTP-0099,15,8,2025,81.1,True,1
UTP-0099,38,2,2022,72.4,True,1
UTP-0099,39,3,2022,77.7,True,1
UTP-0099,40,4,2023,73.7,True,1
UTP-0099,41,5,2023,76.2,True,1
UTP-0099,42,6,2024,83.3,True,1
UTP-0099,43,7,2024,83.9,True,2
UTP-0037,1,1,2024,93.5,True,1
UTP-0037,2,2,2025,82.2,True,1
UTP-0037,7,2,2025,79.5,True,1
UTP-0037,9,1,2024,86.6,True,1
UTP-0037,10,1,2024,92.5,True,1
UTP-0037,11,2,2025,99.2,True,1
UTP-0037,13,2,2025,100.0,True,1
UTP-0037,14,1,2024,90.6,True,1
UTP-0062,1,1,2023,89.1,True,1
UTP-0062,2,2,2024,86.9,True,1
UTP-0062,3,3,2024,90.6,True,1
UTP-0062,4,4,2025,84.5,True,1
UTP-0062,5,3,2024,100.0,True,1
UTP-0062,6,4,2025,73.0,True,1
UTP-0062,7,2,2024,75.0,True,2
UTP-0062,8,3,2024,83.4,True,1
UTP-0062,9,1,2023,100.0,True,1
UTP-0062,10,1,2023,84.9,True,1
UTP-0062,11,2,2024,73.3,True,1
UTP-0062,12,3,2024,100.0,True,1
UTP-0062,13,2,2024,99.4,True,1
UTP-0062,14,1,2023,88.7,True,1
UTP-0062,57,4,2025,74.5,True,1
UTP-0151,1,1,2023,82.8,True,2
UTP-0151,2,2,2024,72.6,True,1
UTP-0151,3,3,2024,78.4,True,2
UTP-0151,4,4,2025,70.6,True,1
UTP-0151,5,3,2024,53.9,False,1
UTP-0151,6,4,2025,82.1,True,2
UTP-0151,7,2,2024,80.6,True,2
UTP-0151,8,3,2024,75.9,True,2
UTP-0151,9,1,2023,72.4,True,1
UTP-0151,10,1,2023,88.1,True,1
UTP-0151,11,2,2024,85.8,True,2
UTP-0151,12,3,2024,82.1,True,1
UTP-0151,13,2,2024,86.2,True,1
UTP-0151,14,1,2023,96.5,True,1
UTP-0151,16,1,2023,77.8,True,1
UTP-0151,17,2,2024,79.3,True,1
UTP-0237,1,1,2023,38.2,False,1
UTP-0237,2,2,2024,28.5,False,1
UTP-0237,3,3,2024,54.3,False,1
UTP-0237,5,3,2024,52.5,False,1
UTP-0237,7,2,2024,73.0,True,2
UTP-0237,8,3,2024,36.6,False,1
UTP-0237,9,1,2023,56.7,False,1
UTP-0237,10,1,2023,72.5,True,1
UTP-0237,11,2,2024,71.9,True,2
UTP-0237,12,3,2024,76.0,True,2
UTP-0237,13,2,2024,70.6,True,2
UTP-0237,14,1,2023,45.0,False,1
UTP-0203,1,1,2023,77.2,True,2
UTP-0203,2,2,2024,49.2,False,1
UTP-0203,3,3,2024,58.2,False,1
UTP-0203,4,4,2025,36.6,False,1
UTP-0203,5,3,2024,49.7,False,1
UTP-0203,6,4,2025,70.6,True,1
UTP-0203,7,2,2024,51.4,False,1
UTP-0203,8,3,2024,65.8,False,1
UTP-0203,9,1,2023,77.3,True,2
UTP-0203,10,1,2023,49.4,False,1
UTP-0203,11,2,2024,71.3,True,1
UTP-0203,12,3,2024,59.4,False,1
UTP-0203,13,2,2024,80.6,True,2
UTP-0203,14,1,2023,80.6,True,2
UTP-0203,16,1,2023,51.8,False,1
UTP-0203,17,2,2024,70.5,True,2
UTP-0203,18,3,2024,71.7,True,1
UTP-0203,19,4,2025,70.8,True,2
UTP-0203,20,5,2025,53.7,False,1
UTP-0203,21,5,2025,72.9,True,2
UTP-0243,1,1,2021,71.3,True,2
UTP-0243,2,2,2022,59.8,False,1
UTP-0243,3,3,2022,49.4,False,1
UTP-0243,4,4,2023,55.0,False,1
UTP-0243,5,3,2022,71.4,True,1
UTP-0243,6,4,2023,56.4,False,1
UTP-0243,7,2,2022,87.0,True,2
UTP-0243,8,3,2022,57.4,False,1
UTP-0243,9,1,2021,71.6,True,2
UTP-0243,10,1,2021,76.1,True,1
UTP-0243,11,2,2022,83.6,True,2
UTP-0243,12,3,2022,74.2,True,1
UTP-0243,13,2,2022,80.6,True,2
UTP-0243,14,1,2021,67.6,False,1
UTP-0243,15,8,2025,77.0,True,1
UTP-0243,16,1,2021,70.4,True,1
UTP-0243,17,2,2022,47.1,False,1
UTP-0243,18,3,2022,49.1,False,1
UTP-0243,19,4,2023,70.5,True,1
UTP-0243,20,5,2023,57.0,False,1
UTP-0243,21,5,2023,77.9,True,2
UTP-0243,22,6,2024,47.2,False,1
UTP-0243,23,5,2023,54.5,False,1
UTP-0243,24,6,2024,41.9,False,1
UTP-0243,25,5,2023,57.3,False,1
UTP-0243,26,7,2024,53.3,False,1
UTP-0243,27,8,2025,50.4,False,1
UTP-0243,28,6,2024,62.5,False,1
UTP-0243,29,8,2025,66.0,False,1
UTP-0012,1,1,2024,100.0,True,1
UTP-0012,2,2,2025,79.2,True,2
UTP-0012,7,2,2025,89.0,True,1
UTP-0012,9,1,2024,92.5,True,1
UTP-0012,10,1,2024,83.5,True,1
UTP-0012,11,2,2025,91.3,True,1
UTP-0012,13,2,2025,86.0,True,1
UTP-0012,14,1,2024,91.2,True,1
UTP-0297,1,1,2024,83.1,True,2
UTP-0297,9,1,2024,57.0,False,1
UTP-0297,10,1,2024,61.2,False,1
UTP-0297,14,1,2024,53.7,False,1
UTP-0268,1,1,2020,48.5,False,1
UTP-0268,2,2,2021,53.8,False,1
UTP-0268,3,3,2021,71.6,True,2
UTP-0268,4,4,2022,38.2,False,1
UTP-0268,5,3,2021,52.0,False,1
UTP-0268,6,4,2022,61.4,False,1
UTP-0268,7,2,2021,47.5,False,1
UTP-0268,8,3,2021,49.1,False,1
UTP-0268,9,1,2020,57.0,False,1
UTP-0268,10,1,2020,73.1,True,2
UTP-0268,11,2,2021,70.4,True,2
UTP-0268,12,3,2021,71.0,True,1
UTP-0268,13,2,2021,55.0,False,1
UTP-0268,14,1,2020,52.6,False,1
UTP-0268,15,8,2024,82.1,True,2
UTP-0268,51,2,2021,79.4,True,2
UTP-0268,52,4,2022,73.2,True,2
UTP-0268,53,5,2022,56.7,False,1
UTP-0268,54,6,2023,79.8,True,2
UTP-0268,55,7,2023,51.5,False,1
UTP-0268,56,10,2025,54.4,False,1
UTP-0028,1,1,2022,94.9,True,1
UTP-0028,2,2,2023,83.5,True,1
UTP-0028,3,3,2023,94.8,True,1
UTP-0028,4,4,2024,72.8,True,1
UTP-0028,5,3,2023,100.0,True,1
UTP-0028,6,4,2024,93.0,True,1
UTP-0028,7,2,2023,84.1,True,1
UTP-0028,8,3,2023,86.6,True,1
UTP-0028,9,1,2022,90.9,True,1
UTP-0028,10,1,2022,100.0,True,1
UTP-0028,11,2,2023,88.2,True,1
UTP-0028,12,3,2023,90.7,True,1
UTP-0028,13,2,2023,100.0,True,1
UTP-0028,14,1,2022,92.0,True,1
UTP-0028,38,2,2023,94.0,True,1
UTP-0028,39,3,2023,100.0,True,1
UTP-0028,40,4,2024,83.6,True,1
UTP-0028,41,5,2024,92.2,True,1
UTP-0220,1,1,2020,53.7,False,1
UTP-0220,2,2,2021,76.9,True,2
UTP-0220,3,3,2021,59.5,False,1
UTP-0220,4,4,2022,56.7,False,1
UTP-0220,5,3,2021,72.4,True,2
UTP-0220,6,4,2022,49.6,False,1
UTP-0220,7,2,2021,61.9,False,1
UTP-0220,8,3,2021,41.4,False,1
UTP-0220,9,1,2020,70.7,True,2
UTP-0220,10,1,2020,75.4,True,1
UTP-0220,11,2,2021,83.9,True,2
UTP-0220,12,3,2021,83.5,True,1
UTP-0220,13,2,2021,76.1,True,1
UTP-0220,14,1,2020,62.6,False,1
UTP-0220,15,8,2024,73.1,True,1
UTP-0220,57,4,2022,52.5,False,1
UTP-0220,58,5,2022,45.2,False,1
UTP-0220,59,5,2022,50.4,False,1
UTP-0220,60,6,2023,48.4,False,1
UTP-0005,1,1,2024,74.9,True,1
UTP-0005,2,2,2025,86.6,True,1
UTP-0005,7,2,2025,84.2,True,1
UTP-0005,9,1,2024,77.8,True,1
UTP-0005,10,1,2024,99.4,True,1
UTP-0005,11,2,2025,100.0,True,1
UTP-0005,13,2,2025,98.0,True,1
UTP-0005,14,1,2024,93.6,True,1
UTP-0123,1,1,2020,82.9,True,1
UTP-0123,2,2,2021,78.6,True,1
UTP-0123,3,3,2021,75.6,True,1
UTP-0123,4,4,2022,73.3,True,2
UTP-0123,5,3,2021,80.3,True,1
UTP-0123,6,4,2022,87.7,True,1
UTP-0123,7,2,2021,68.3,False,1
UTP-0123,8,3,2021,89.9,True,1
UTP-0123,9,1,2020,73.9,True,1
UTP-0123,10,1,2020,83.4,True,1
UTP-0123,11,2,2021,77.7,True,1
UTP-0123,12,3,2021,84.9,True,1
UTP-0123,13,2,2021,75.0,True,2
UTP-0123,14,1,2020,78.8,True,1
UTP-0123,15,8,2024,79.4,True,1
UTP-0123,16,1,2020,84.2,True,1
UTP-0123,17,2,2021,86.1,True,1
UTP-0123,18,3,2021,78.3,True,1
UTP-0123,19,4,2022,59.1,False,1
UTP-0123,20,5,2022,89.5,True,1
UTP-0123,21,5,2022,80.5,True,1
UTP-0123,22,6,2023,84.0,True,2
UTP-0123,23,5,2022,79.4,True,1
UTP-0123,24,6,2023,74.5,True,1
UTP-0123,25,5,2022,79.7,True,2
UTP-0123,26,7,2023,74.7,True,1
UTP-0123,27,8,2024,86.4,True,2
UTP-0123,28,6,2023,74.9,True,1
UTP-0123,29,8,2024,72.6,True,1
UTP-0123,30,10,2025,70.3,True,2
UTP-0033,1,1,2021,92.6,True,1
UTP-0033,2,2,2022,91.2,True,1
UTP-0033,3,3,2022,90.6,True,1
UTP-0033,4,4,2023,88.0,True,1
UTP-0033,5,3,2022,94.1,True,1
UTP-0033,6,4,2023,87.2,True,1
UTP-0033,7,2,2022,93.2,True,1
UTP-0033,8,3,2022,75.6,True,1
UTP-0033,9,1,2021,84.3,True,1
UTP-0033,10,1,2021,88.8,True,1
UTP-0033,11,2,2022,100.0,True,1
UTP-0033,12,3,2022,100.0,True,1
UTP-0033,13,2,2022,100.0,True,1
UTP-0033,14,1,2021,100.0,True,1
UTP-0033,15,8,2025,93.0,True,1
UTP-0033,16,1,2021,99.3,True,1
UTP-0033,17,2,2022,90.5,True,1
UTP-0033,18,3,2022,93.3,True,1
UTP-0033,19,4,2023,90.6,True,1
UTP-0033,20,5,2023,83.4,True,1
UTP-0033,21,5,2023,95.8,True,1
UTP-0033,22,6,2024,93.5,True,1
UTP-0033,23,5,2023,86.1,True,1
UTP-0033,24,6,2024,86.0,True,1
UTP-0033,25,5,2023,78.0,True,1
UTP-0033,26,7,2024,72.0,True,2
UTP-0033,27,8,2025,88.1,True,1
UTP-0033,28,6,2024,96.4,True,1
UTP-0033,29,8,2025,93.6,True,1
UTP-0205,1,1,2024,48.8,False,1
UTP-0205,2,2,2025,75.4,True,2
UTP-0205,3,3,2025,41.7,False,1
UTP-0205,5,3,2025,75.4,True,1
UTP-0205,7,2,2025,50.7,False,1
UTP-0205,8,3,2025,79.1,True,2
UTP-0205,9,1,2024,72.0,True,1
UTP-0205,10,1,2024,62.2,False,1
UTP-0205,11,2,2025,60.3,False,1
UTP-0205,12,3,2025,72.2,True,1
UTP-0205,13,2,2025,79.9,True,2
UTP-0205,14,1,2024,70.2,True,1
UTP-0163,1,1,2020,82.4,True,2
UTP-0163,2,2,2021,54.5,False,1
UTP-0163,3,3,2021,50.9,False,1
UTP-0163,4,4,2022,85.3,True,2
UTP-0163,5,3,2021,79.1,True,2
UTP-0163,6,4,2022,69.3,False,1
UTP-0163,7,2,2021,74.3,True,1
UTP-0163,8,3,2021,78.2,True,1
UTP-0163,9,1,2020,71.6,True,1
UTP-0163,10,1,2020,76.0,True,1
UTP-0163,11,2,2021,82.8,True,1
UTP-0163,12,3,2021,75.0,True,2
UTP-0163,13,2,2021,80.6,True,1
UTP-0163,14,1,2020,83.2,True,1
UTP-0163,15,8,2024,89.2,True,1
UTP-0163,51,2,2021,75.2,True,2
UTP-0163,52,4,2022,76.6,True,2
UTP-0163,53,5,2022,73.6,True,2
UTP-0163,54,6,2023,74.6,True,1
UTP-0163,55,7,2023,82.6,True,1
UTP-0163,56,10,2025,75.7,True,1
UTP-0210,1,1,2023,58.4,False,1
UTP-0210,2,2,2024,53.4,False,1
UTP-0210,3,3,2024,85.5,True,2
UTP-0210,5,3,2024,71.2,True,2
UTP-0210,7,2,2024,67.5,False,1
UTP-0210,8,3,2024,76.3,True,2
UTP-0210,9,1,2023,53.1,False,1
UTP-0210,10,1,2023,56.7,False,1
UTP-0210,11,2,2024,55.0,False,1
UTP-0210,12,3,2024,72.7,True,1
UTP-0210,13,2,2024,76.9,True,1
UTP-0210,14,1,2023,82.2,True,1
UTP-0286,1,1,2022,50.7,False,1
UTP-0286,2,2,2023,48.3,False,1
UTP-0286,3,3,2023,34.4,False,1
UTP-0286,4,4,2024,24.7,False,1
UTP-0286,5,3,2023,50.8,False,1
UTP-0286,6,4,2024,47.3,False,1
UTP-0286,7,2,2023,39.9,False,1
UTP-0286,8,3,2023,42.1,False,1
UTP-0286,9,1,2022,46.6,False,1
UTP-0286,10,1,2022,76.0,True,2
UTP-0286,11,2,2023,59.4,False,1
UTP-0286,12,3,2023,53.4,False,1
UTP-0286,13,2,2023,55.8,False,1
UTP-0286,14,1,2022,53.1,False,1
UTP-0286,31,2,2023,40.3,False,1
UTP-0286,32,3,2023,50.1,False,1
UTP-0286,33,4,2024,27.8,False,1
UTP-0286,34,5,2024,47.4,False,1
UTP-0286,35,5,2024,29.4,False,1
UTP-0139,1,1,2022,80.9,True,1
UTP-0139,2,2,2023,74.5,True,2
UTP-0139,3,3,2023,78.1,True,1
UTP-0139,4,4,2024,74.0,True,2
UTP-0139,5,3,2023,75.2,True,2
UTP-0139,6,4,2024,82.0,True,1
UTP-0139,7,2,2023,79.1,True,2
UTP-0139,8,3,2023,80.7,True,1
UTP-0139,9,1,2022,78.7,True,1
UTP-0139,10,1,2022,86.8,True,1
UTP-0139,11,2,2023,76.0,True,1
UTP-0139,12,3,2023,78.9,True,1
UTP-0139,13,2,2023,80.0,True,1
UTP-0139,14,1,2022,90.5,True,1
UTP-0139,51,2,2023,92.1,True,1
UTP-0139,52,4,2024,83.6,True,2
UTP-0139,53,5,2024,87.3,True,1
UTP-0063,1,1,2023,75.0,True,1
UTP-0063,2,2,2024,77.8,True,1
UTP-0063,3,3,2024,79.7,True,1
UTP-0063,4,4,2025,71.5,True,1
UTP-0063,5,3,2024,79.7,True,1
UTP-0063,6,4,2025,95.7,True,1
UTP-0063,7,2,2024,85.7,True,1
UTP-0063,8,3,2024,90.4,True,1
UTP-0063,9,1,2023,97.9,True,1
UTP-0063,10,1,2023,99.5,True,1
UTP-0063,11,2,2024,100.0,True,1
UTP-0063,12,3,2024,96.8,True,1
UTP-0063,13,2,2024,87.9,True,1
UTP-0063,14,1,2023,100.0,True,1
UTP-0063,45,2,2024,82.7,True,1
UTP-0063,46,3,2024,79.9,True,1
UTP-0063,47,5,2025,85.9,True,1
UTP-0063,48,5,2025,80.1,True,1
UTP-0136,1,1,2024,76.8,True,1
UTP-0136,9,1,2024,82.9,True,1
UTP-0136,10,1,2024,87.9,True,1
UTP-0136,14,1,2024,77.9,True,1
UTP-0129,1,1,2023,85.4,True,2
UTP-0129,2,2,2024,76.8,True,1
UTP-0129,3,3,2024,72.2,True,1
UTP-0129,4,4,2025,79.8,True,1
UTP-0129,5,3,2024,82.6,True,1
UTP-0129,6,4,2025,82.4,True,1
UTP-0129,7,2,2024,57.1,False,1
UTP-0129,8,3,2024,74.3,True,1
UTP-0129,9,1,2023,72.8,True,1
UTP-0129,10,1,2023,73.8,True,1
UTP-0129,11,2,2024,79.5,True,1
UTP-0129,12,3,2024,85.8,True,1
UTP-0129,13,2,2024,82.2,True,1
UTP-0129,14,1,2023,71.2,True,1
UTP-0129,57,4,2025,81.4,True,2
UTP-0129,58,5,2025,81.5,True,2
UTP-0129,59,5,2025,83.8,True,2
UTP-0291,1,1,2021,44.3,False,1
UTP-0291,2,2,2022,40.0,False,1
UTP-0291,3,3,2022,47.9,False,1
UTP-0291,4,4,2023,28.4,False,1
UTP-0291,5,3,2022,62.3,False,1
UTP-0291,6,4,2023,32.2,False,1
UTP-0291,7,2,2022,37.0,False,1
UTP-0291,8,3,2022,44.7,False,1
UTP-0291,9,1,2021,70.4,True,2
UTP-0291,10,1,2021,51.0,False,1
UTP-0291,11,2,2022,51.3,False,1
UTP-0291,12,3,2022,74.7,True,2
UTP-0291,13,2,2022,49.9,False,1
UTP-0291,14,1,2021,62.9,False,1
UTP-0291,16,1,2021,76.2,True,2
UTP-0291,17,2,2022,53.7,False,1
UTP-0291,18,3,2022,34.0,False,1
UTP-0291,19,4,2023,46.1,False,1
UTP-0291,20,5,2023,39.4,False,1
UTP-0291,21,5,2023,38.7,False,1
UTP-0291,22,6,2024,44.6,False,1
UTP-0291,23,5,2023,42.5,False,1
UTP-0291,24,6,2024,47.0,False,1
UTP-0291,25,5,2023,33.2,False,1
UTP-0291,26,7,2024,71.5,True,2
UTP-0291,28,6,2024,39.6,False,1
UTP-0009,1,1,2021,89.0,True,1
UTP-0009,2,2,2022,88.6,True,1
UTP-0009,3,3,2022,77.7,True,1
UTP-0009,4,4,2023,84.1,True,1
UTP-0009,5,3,2022,77.4,True,1
UTP-0009,6,4,2023,98.9,True,1
UTP-0009,7,2,2022,82.4,True,1
UTP-0009,8,3,2022,77.5,True,1
UTP-0009,9,1,2021,84.9,True,1
UTP-0009,10,1,2021,98.8,True,1
UTP-0009,11,2,2022,87.6,True,1
UTP-0009,12,3,2022,86.3,True,1
UTP-0009,13,2,2022,90.5,True,1
UTP-0009,14,1,2021,82.9,True,1
UTP-0009,15,8,2025,100.0,True,1
UTP-0009,57,4,2023,72.7,True,1
UTP-0009,58,5,2023,88.9,True,1
UTP-0009,59,5,2023,84.0,True,1
UTP-0009,60,6,2024,83.1,True,2
UTP-0071,1,1,2020,92.8,True,1
UTP-0071,2,2,2021,94.1,True,1
UTP-0071,3,3,2021,86.3,True,1
UTP-0071,4,4,2022,92.4,True,1
UTP-0071,5,3,2021,100.0,True,1
UTP-0071,6,4,2022,100.0,True,1
UTP-0071,7,2,2021,84.2,True,1
UTP-0071,8,3,2021,79.2,True,1
UTP-0071,9,1,2020,87.9,True,1
UTP-0071,10,1,2020,99.4,True,1
UTP-0071,11,2,2021,100.0,True,1
UTP-0071,12,3,2021,80.5,True,1
UTP-0071,13,2,2021,97.8,True,1
UTP-0071,14,1,2020,99.1,True,1
UTP-0071,15,8,2024,97.8,True,1
UTP-0071,45,2,2021,98.2,True,1
UTP-0071,46,3,2021,91.2,True,1
UTP-0071,47,5,2022,98.3,True,1
UTP-0071,48,5,2022,86.1,True,1
UTP-0071,49,7,2023,95.3,True,1
UTP-0265,1,1,2022,77.4,True,1
UTP-0265,2,2,2023,83.7,True,2
UTP-0265,3,3,2023,50.6,False,1
UTP-0265,4,4,2024,72.0,True,2
UTP-0265,5,3,2023,73.7,True,2
UTP-0265,6,4,2024,73.8,True,2
UTP-0265,7,2,2023,77.0,True,2
UTP-0265,8,3,2023,52.6,False,1
UTP-0265,9,1,2022,73.5,True,2
UTP-0265,10,1,2022,53.2,False,1
UTP-0265,11,2,2023,80.9,True,1
UTP-0265,12,3,2023,84.5,True,2
UTP-0265,13,2,2023,79.2,True,2
UTP-0265,14,1,2022,73.2,True,2
UTP-0265,38,2,2023,78.1,True,2
UTP-0265,39,3,2023,36.7,False,1
UTP-0265,40,4,2024,59.2,False,1
UTP-0265,41,5,2024,75.1,True,2
UTP-0065,1,1,2020,87.4,True,1
UTP-0065,2,2,2021,99.9,True,1
UTP-0065,3,3,2021,79.0,True,1
UTP-0065,4,4,2022,87.2,True,1
UTP-0065,5,3,2021,93.9,True,1
UTP-0065,6,4,2022,100.0,True,1
UTP-0065,7,2,2021,80.7,True,1
UTP-0065,8,3,2021,80.2,True,1
UTP-0065,9,1,2020,99.8,True,1
UTP-0065,10,1,2020,99.5,True,1
UTP-0065,11,2,2021,83.7,True,1
UTP-0065,12,3,2021,91.8,True,1
UTP-0065,13,2,2021,99.2,True,1
UTP-0065,14,1,2020,100.0,True,1
UTP-0065,15,8,2024,94.6,True,1
UTP-0065,51,2,2021,78.8,True,2
UTP-0065,52,4,2022,90.3,True,1
UTP-0065,53,5,2022,81.3,True,1
UTP-0065,54,6,2023,74.9,True,1
UTP-0065,55,7,2023,73.4,True,1
UTP-0045,1,1,2021,91.2,True,1
UTP-0045,2,2,2022,80.7,True,1
UTP-0045,3,3,2022,77.9,True,1
UTP-0045,4,4,2023,85.8,True,1
UTP-0045,5,3,2022,89.8,True,1
UTP-0045,6,4,2023,97.6,True,1
UTP-0045,7,2,2022,79.1,True,2
UTP-0045,8,3,2022,79.4,True,1
UTP-0045,9,1,2021,71.8,True,1
UTP-0045,10,1,2021,87.9,True,1
UTP-0045,11,2,2022,87.7,True,1
UTP-0045,12,3,2022,94.7,True,1
UTP-0045,13,2,2022,90.1,True,1
UTP-0045,14,1,2021,94.7,True,1
UTP-0045,16,1,2021,95.3,True,1
UTP-0045,17,2,2022,100.0,True,1
UTP-0045,18,3,2022,77.2,True,1
UTP-0045,19,4,2023,77.2,True,1
UTP-0045,20,5,2023,81.7,True,1
UTP-0045,21,5,2023,78.3,True,1
UTP-0045,22,6,2024,91.5,True,1
UTP-0045,23,5,2023,82.4,True,1
UTP-0045,24,6,2024,75.2,True,1
UTP-0045,25,5,2023,75.9,True,1
UTP-0045,26,7,2024,85.4,True,1
UTP-0045,28,6,2024,83.4,True,1
UTP-0280,1,1,2024,35.9,False,1
UTP-0280,2,2,2025,49.3,False,1
UTP-0280,3,3,2025,29.2,False,1
UTP-0280,5,3,2025,41.3,False,1
UTP-0280,7,2,2025,41.2,False,1
UTP-0280,8,3,2025,23.0,False,1
UTP-0280,9,1,2024,44.9,False,1
UTP-0280,10,1,2024,37.6,False,1
UTP-0280,11,2,2025,70.8,True,2
UTP-0280,12,3,2025,38.3,False,1
UTP-0280,13,2,2025,51.6,False,1
UTP-0280,14,1,2024,73.2,True,2
UTP-0157,1,1,2021,81.2,True,1
UTP-0157,2,2,2022,71.4,True,1
UTP-0157,3,3,2022,78.0,True,2
UTP-0157,4,4,2023,70.2,True,2
UTP-0157,5,3,2022,86.1,True,1
UTP-0157,6,4,2023,82.1,True,2
UTP-0157,7,2,2022,76.7,True,2
UTP-0157,8,3,2022,74.7,True,1
UTP-0157,9,1,2021,87.7,True,2
UTP-0157,10,1,2021,71.7,True,1
UTP-0157,11,2,2022,74.5,True,2
UTP-0157,12,3,2022,75.5,True,1
UTP-0157,13,2,2022,78.7,True,1
UTP-0157,14,1,2021,81.3,True,1
UTP-0157,15,8,2025,92.0,True,1
UTP-0157,16,1,2021,83.6,True,1
UTP-0157,17,2,2022,72.8,True,1
UTP-0157,18,3,2022,86.9,True,2
UTP-0157,19,4,2023,78.4,True,1
UTP-0157,20,5,2023,79.5,True,1
UTP-0157,21,5,2023,75.4,True,1
UTP-0157,22,6,2024,85.0,True,2
UTP-0157,23,5,2023,82.6,True,2
UTP-0157,24,6,2024,57.8,False,1
UTP-0157,25,5,2023,74.7,True,1
